,Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
6003,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,1991,1991,tonnes,9465371.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6004,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,1992,1992,tonnes,10911442.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6005,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,1993,1993,tonnes,10875127.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6006,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,1994,1994,tonnes,11628716.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6007,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,1995,1995,tonnes,10924763.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6008,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,1996,1996,tonnes,11736473.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6009,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,1997,1997,tonnes,11146014.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6010,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,1998,1998,tonnes,11479848.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6011,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,1999,1999,tonnes,13312546.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6012,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,2000,2000,tonnes,13281535.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6013,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,2001,2001,tonnes,13919206.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6014,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,2002,2002,tonnes,14820466.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6015,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,2003,2003,tonnes,15437602.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6016,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,2004,2004,tonnes,16708866.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6017,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,2005,2005,tonnes,18041495.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6018,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,2006,2006,tonnes,18393220.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6019,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,2007,2007,tonnes,19522014.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6020,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,2008,2008,tonnes,19723443.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6021,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,2009,2009,tonnes,20380459.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6022,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,2010,2010,tonnes,20540497.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6023,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,2011,2011,tonnes,21231548.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6024,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,2012,2012,tonnes,21295829.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6025,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,2013,2013,tonnes,21800235.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6026,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,2014,2014,tonnes,22515440.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6027,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,2015,2015,tonnes,23870941.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6028,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,2016,2016,tonnes,24040295.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6029,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,2017,2017,tonnes,24784646.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6030,QC,Crops,5000,World,5510,Production,534,Peaches and nectarines,2018,2018,tonnes,24453425.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6031,QC,Crops,5000,World,5510,Production,521,Pears,1961,1961,tonnes,5202317.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6032,QC,Crops,5000,World,5510,Production,521,Pears,1962,1962,tonnes,5951704.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6033,QC,Crops,5000,World,5510,Production,521,Pears,1963,1963,tonnes,5541461.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6034,QC,Crops,5000,World,5510,Production,521,Pears,1964,1964,tonnes,6409936.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6035,QC,Crops,5000,World,5510,Production,521,Pears,1965,1965,tonnes,5356485.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6036,QC,Crops,5000,World,5510,Production,521,Pears,1966,1966,tonnes,6943773.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6037,QC,Crops,5000,World,5510,Production,521,Pears,1967,1967,tonnes,6418711.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6038,QC,Crops,5000,World,5510,Production,521,Pears,1968,1968,tonnes,7774199.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6039,QC,Crops,5000,World,5510,Production,521,Pears,1969,1969,tonnes,7120957.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6040,QC,Crops,5000,World,5510,Production,521,Pears,1970,1970,tonnes,7996427.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6041,QC,Crops,5000,World,5510,Production,521,Pears,1971,1971,tonnes,8028546.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6042,QC,Crops,5000,World,5510,Production,521,Pears,1972,1972,tonnes,7582383.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6043,QC,Crops,5000,World,5510,Production,521,Pears,1973,1973,tonnes,8441455.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6044,QC,Crops,5000,World,5510,Production,521,Pears,1974,1974,tonnes,7910524.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6045,QC,Crops,5000,World,5510,Production,521,Pears,1975,1975,tonnes,8428427.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6046,QC,Crops,5000,World,5510,Production,521,Pears,1976,1976,tonnes,8525800.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6047,QC,Crops,5000,World,5510,Production,521,Pears,1977,1977,tonnes,7551922.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6048,QC,Crops,5000,World,5510,Production,521,Pears,1978,1978,tonnes,8153814.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6049,QC,Crops,5000,World,5510,Production,521,Pears,1979,1979,tonnes,8494681.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6050,QC,Crops,5000,World,5510,Production,521,Pears,1980,1980,tonnes,8583729.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6051,QC,Crops,5000,World,5510,Production,521,Pears,1981,1981,tonnes,8716088.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6052,QC,Crops,5000,World,5510,Production,521,Pears,1982,1982,tonnes,9202428.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6053,QC,Crops,5000,World,5510,Production,521,Pears,1983,1983,tonnes,9601417.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6054,QC,Crops,5000,World,5510,Production,521,Pears,1984,1984,tonnes,9394255.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6055,QC,Crops,5000,World,5510,Production,521,Pears,1985,1985,tonnes,9301938.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6056,QC,Crops,5000,World,5510,Production,521,Pears,1986,1986,tonnes,9672717.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6057,QC,Crops,5000,World,5510,Production,521,Pears,1987,1987,tonnes,9616342.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6058,QC,Crops,5000,World,5510,Production,521,Pears,1988,1988,tonnes,10211162.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6059,QC,Crops,5000,World,5510,Production,521,Pears,1989,1989,tonnes,9952602.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6060,QC,Crops,5000,World,5510,Production,521,Pears,1990,1990,tonnes,9596893.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6061,QC,Crops,5000,World,5510,Production,521,Pears,1991,1991,tonnes,9049008.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6062,QC,Crops,5000,World,5510,Production,521,Pears,1992,1992,tonnes,10390073.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6063,QC,Crops,5000,World,5510,Production,521,Pears,1993,1993,tonnes,10483972.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6064,QC,Crops,5000,World,5510,Production,521,Pears,1994,1994,tonnes,11309786.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6065,QC,Crops,5000,World,5510,Production,521,Pears,1995,1995,tonnes,12473934.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6066,QC,Crops,5000,World,5510,Production,521,Pears,1996,1996,tonnes,13456613.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6067,QC,Crops,5000,World,5510,Production,521,Pears,1997,1997,tonnes,14088266.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6068,QC,Crops,5000,World,5510,Production,521,Pears,1998,1998,tonnes,14849813.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6069,QC,Crops,5000,World,5510,Production,521,Pears,1999,1999,tonnes,15387644.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6070,QC,Crops,5000,World,5510,Production,521,Pears,2000,2000,tonnes,16260958.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6071,QC,Crops,5000,World,5510,Production,521,Pears,2001,2001,tonnes,16397977.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6072,QC,Crops,5000,World,5510,Production,521,Pears,2002,2002,tonnes,16899153.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6073,QC,Crops,5000,World,5510,Production,521,Pears,2003,2003,tonnes,17566561.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6074,QC,Crops,5000,World,5510,Production,521,Pears,2004,2004,tonnes,18431238.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6075,QC,Crops,5000,World,5510,Production,521,Pears,2005,2005,tonnes,19371604.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6076,QC,Crops,5000,World,5510,Production,521,Pears,2006,2006,tonnes,19943164.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6077,QC,Crops,5000,World,5510,Production,521,Pears,2007,2007,tonnes,20955000.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6078,QC,Crops,5000,World,5510,Production,521,Pears,2008,2008,tonnes,21138533.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6079,QC,Crops,5000,World,5510,Production,521,Pears,2009,2009,tonnes,22466212.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6080,QC,Crops,5000,World,5510,Production,521,Pears,2010,2010,tonnes,22550669.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6081,QC,Crops,5000,World,5510,Production,521,Pears,2011,2011,tonnes,24055470.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6082,QC,Crops,5000,World,5510,Production,521,Pears,2012,2012,tonnes,24306321.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6083,QC,Crops,5000,World,5510,Production,521,Pears,2013,2013,tonnes,25315366.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6084,QC,Crops,5000,World,5510,Production,521,Pears,2014,2014,tonnes,26010280.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6085,QC,Crops,5000,World,5510,Production,521,Pears,2015,2015,tonnes,24615692.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6086,QC,Crops,5000,World,5510,Production,521,Pears,2016,2016,tonnes,23216205.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6087,QC,Crops,5000,World,5510,Production,521,Pears,2017,2017,tonnes,23848483.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6088,QC,Crops,5000,World,5510,Production,521,Pears,2018,2018,tonnes,23733772.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6089,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1961,1961,tonnes,7346299.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6090,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1962,1962,tonnes,11315849.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6091,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1963,1963,tonnes,11544615.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6092,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1964,1964,tonnes,13197241.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6093,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1965,1965,tonnes,10067599.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6094,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1966,1966,tonnes,9122186.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6095,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1967,1967,tonnes,8463586.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6096,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1968,1968,tonnes,8798292.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6097,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1969,1969,tonnes,9265466.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6098,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1970,1970,tonnes,9120712.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6099,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1971,1971,tonnes,8969278.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6100,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1972,1972,tonnes,8563938.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6101,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1973,1973,tonnes,9303171.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6102,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1974,1974,tonnes,9931912.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6103,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1975,1975,tonnes,7617880.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6104,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1976,1976,tonnes,10346735.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6105,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1977,1977,tonnes,8857728.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6106,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1978,1978,tonnes,10110118.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6107,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1979,1979,tonnes,7351030.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6108,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1980,1980,tonnes,9382151.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6109,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1981,1981,tonnes,7669976.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6110,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1982,1982,tonnes,9583430.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6111,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1983,1983,tonnes,10956040.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6112,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1984,1984,tonnes,11620086.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6113,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1985,1985,tonnes,12380646.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6114,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1986,1986,tonnes,11985317.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6115,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1987,1987,tonnes,14994708.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6116,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1988,1988,tonnes,15199191.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6117,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1989,1989,tonnes,15182891.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6118,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1990,1990,tonnes,16637456.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6119,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1991,1991,tonnes,12342228.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6120,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1992,1992,tonnes,13411911.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6121,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1993,1993,tonnes,14815141.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6122,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1994,1994,tonnes,14323297.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6123,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1995,1995,tonnes,11470351.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6124,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1996,1996,tonnes,10848580.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6125,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1997,1997,tonnes,12152882.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6126,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1998,1998,tonnes,12389765.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6127,QC,Crops,5000,World,5510,Production,187,"Peas, dry",1999,1999,tonnes,10953584.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6128,QC,Crops,5000,World,5510,Production,187,"Peas, dry",2000,2000,tonnes,10712851.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6129,QC,Crops,5000,World,5510,Production,187,"Peas, dry",2001,2001,tonnes,10352986.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6130,QC,Crops,5000,World,5510,Production,187,"Peas, dry",2002,2002,tonnes,9616651.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6131,QC,Crops,5000,World,5510,Production,187,"Peas, dry",2003,2003,tonnes,9887113.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6132,QC,Crops,5000,World,5510,Production,187,"Peas, dry",2004,2004,tonnes,11744206.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6133,QC,Crops,5000,World,5510,Production,187,"Peas, dry",2005,2005,tonnes,11279450.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6134,QC,Crops,5000,World,5510,Production,187,"Peas, dry",2006,2006,tonnes,9775466.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6135,QC,Crops,5000,World,5510,Production,187,"Peas, dry",2007,2007,tonnes,9105960.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6136,QC,Crops,5000,World,5510,Production,187,"Peas, dry",2008,2008,tonnes,9726060.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6137,QC,Crops,5000,World,5510,Production,187,"Peas, dry",2009,2009,tonnes,10380476.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6138,QC,Crops,5000,World,5510,Production,187,"Peas, dry",2010,2010,tonnes,10327822.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6139,QC,Crops,5000,World,5510,Production,187,"Peas, dry",2011,2011,tonnes,10266046.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6140,QC,Crops,5000,World,5510,Production,187,"Peas, dry",2012,2012,tonnes,10563679.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6141,QC,Crops,5000,World,5510,Production,187,"Peas, dry",2013,2013,tonnes,11236845.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6142,QC,Crops,5000,World,5510,Production,187,"Peas, dry",2014,2014,tonnes,11650440.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6143,QC,Crops,5000,World,5510,Production,187,"Peas, dry",2015,2015,tonnes,11875021.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6144,QC,Crops,5000,World,5510,Production,187,"Peas, dry",2016,2016,tonnes,14927396.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6145,QC,Crops,5000,World,5510,Production,187,"Peas, dry",2017,2017,tonnes,16179523.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6146,QC,Crops,5000,World,5510,Production,187,"Peas, dry",2018,2018,tonnes,13534166.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6147,QC,Crops,5000,World,5510,Production,417,"Peas, green",1961,1961,tonnes,3788013.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6148,QC,Crops,5000,World,5510,Production,417,"Peas, green",1962,1962,tonnes,3939899.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6149,QC,Crops,5000,World,5510,Production,417,"Peas, green",1963,1963,tonnes,4010987.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6150,QC,Crops,5000,World,5510,Production,417,"Peas, green",1964,1964,tonnes,4092846.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6151,QC,Crops,5000,World,5510,Production,417,"Peas, green",1965,1965,tonnes,4260058.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6152,QC,Crops,5000,World,5510,Production,417,"Peas, green",1966,1966,tonnes,4303788.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6153,QC,Crops,5000,World,5510,Production,417,"Peas, green",1967,1967,tonnes,4782957.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6154,QC,Crops,5000,World,5510,Production,417,"Peas, green",1968,1968,tonnes,4745203.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6155,QC,Crops,5000,World,5510,Production,417,"Peas, green",1969,1969,tonnes,4783125.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6156,QC,Crops,5000,World,5510,Production,417,"Peas, green",1970,1970,tonnes,4716649.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6157,QC,Crops,5000,World,5510,Production,417,"Peas, green",1971,1971,tonnes,4898252.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6158,QC,Crops,5000,World,5510,Production,417,"Peas, green",1972,1972,tonnes,4857467.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6159,QC,Crops,5000,World,5510,Production,417,"Peas, green",1973,1973,tonnes,5219266.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6160,QC,Crops,5000,World,5510,Production,417,"Peas, green",1974,1974,tonnes,5798310.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6161,QC,Crops,5000,World,5510,Production,417,"Peas, green",1975,1975,tonnes,5541440.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6162,QC,Crops,5000,World,5510,Production,417,"Peas, green",1976,1976,tonnes,4980383.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6163,QC,Crops,5000,World,5510,Production,417,"Peas, green",1977,1977,tonnes,5522643.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6164,QC,Crops,5000,World,5510,Production,417,"Peas, green",1978,1978,tonnes,5332986.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6165,QC,Crops,5000,World,5510,Production,417,"Peas, green",1979,1979,tonnes,5622576.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6166,QC,Crops,5000,World,5510,Production,417,"Peas, green",1980,1980,tonnes,5391800.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6167,QC,Crops,5000,World,5510,Production,417,"Peas, green",1981,1981,tonnes,5663499.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6168,QC,Crops,5000,World,5510,Production,417,"Peas, green",1982,1982,tonnes,5976155.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6169,QC,Crops,5000,World,5510,Production,417,"Peas, green",1983,1983,tonnes,5475454.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6170,QC,Crops,5000,World,5510,Production,417,"Peas, green",1984,1984,tonnes,6181452.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6171,QC,Crops,5000,World,5510,Production,417,"Peas, green",1985,1985,tonnes,6274177.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6172,QC,Crops,5000,World,5510,Production,417,"Peas, green",1986,1986,tonnes,5879432.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6173,QC,Crops,5000,World,5510,Production,417,"Peas, green",1987,1987,tonnes,5988723.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6174,QC,Crops,5000,World,5510,Production,417,"Peas, green",1988,1988,tonnes,6120047.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6175,QC,Crops,5000,World,5510,Production,417,"Peas, green",1989,1989,tonnes,6942614.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6176,QC,Crops,5000,World,5510,Production,417,"Peas, green",1990,1990,tonnes,7491306.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6177,QC,Crops,5000,World,5510,Production,417,"Peas, green",1991,1991,tonnes,7483902.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6178,QC,Crops,5000,World,5510,Production,417,"Peas, green",1992,1992,tonnes,7873274.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6179,QC,Crops,5000,World,5510,Production,417,"Peas, green",1993,1993,tonnes,7725875.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6180,QC,Crops,5000,World,5510,Production,417,"Peas, green",1994,1994,tonnes,8840783.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6181,QC,Crops,5000,World,5510,Production,417,"Peas, green",1995,1995,tonnes,9358029.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6182,QC,Crops,5000,World,5510,Production,417,"Peas, green",1996,1996,tonnes,9173240.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6183,QC,Crops,5000,World,5510,Production,417,"Peas, green",1997,1997,tonnes,10004077.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6184,QC,Crops,5000,World,5510,Production,417,"Peas, green",1998,1998,tonnes,10737902.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6185,QC,Crops,5000,World,5510,Production,417,"Peas, green",1999,1999,tonnes,11402965.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6186,QC,Crops,5000,World,5510,Production,417,"Peas, green",2000,2000,tonnes,12186833.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6187,QC,Crops,5000,World,5510,Production,417,"Peas, green",2001,2001,tonnes,12408648.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6188,QC,Crops,5000,World,5510,Production,417,"Peas, green",2002,2002,tonnes,11780700.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
